343.0,21.6,4.447
344.0,22.8,4.442
345.0,22.8,4.442
346.0,21.6,4.442
347.0,22.8,4.437
348.0,22.8,4.4319999999999995
349.0,21.6,4.437
350.0,22.8,4.442
351.0,22.8,4.4319999999999995
352.0,22.8,4.437
353.0,22.8,4.437
354.0,21.6,4.437
355.0,22.8,4.4319999999999995
356.0,22.8,4.437
357.0,22.8,4.437
